trial,truth,prediction,prob_left,prob_right,score
1,right,left,0.7388205037573496,0.2611794962426503,0
2,right,left,0.8276389663943227,0.17236103360567737,0
3,left,left,0.7606770552745861,0.23932294472541396,1
4,left,none,0.44693131490951443,0.5530686850904856,1
5,right,left,0.6096720809366469,0.390327919063353,1
6,left,left,0.6518408621583536,0.34815913784164637,2
7,left,left,0.6171033009036027,0.3828966990963973,3
8,left,right,0.3318561646093484,0.6681438353906516,3
9,left,left,0.670486715512248,0.3295132844877519,4
10,right,left,0.8412029766154347,0.15879702338456528,4
11,left,right,0.3317393671252449,0.6682606328747551,4
12,right,none,0.48979682958374837,0.5102031704162516,4
13,right,left,0.6340735242953202,0.3659264757046798,4
14,left,none,0.5607688121838894,0.4392311878161106,4
15,right,left,0.7070030654782531,0.2929969345217469,4
16,right,left,0.6434765120476138,0.3565234879523862,4
17,left,left,0.6640352737072905,0.3359647262927095,5
18,right,right,0.30503309855667127,0.6949669014433287,6
19,left,right,0.3520177927449437,0.6479822072550563,6
20,right,left,0.6463890007055773,0.35361099929442275,6
21,right,right,0.2629224639107215,0.7370775360892785,7
22,right,left,0.9153862911503496,0.08461370884965039,7
23,left,none,0.4142388436578921,0.5857611563421079,7
24,left,right,0.3708587782764412,0.6291412217235588,7
25,right,left,0.8836082805658747,0.11639171943412528,7
26,right,left,0.6153020824971167,0.38469791750288324,7
27,right,right,0.34601432745530014,0.6539856725446999,8
28,left,right,0.018331754274990675,0.9816682457250093,8
29,left,none,0.582565116072843,0.417434883927157,8
30,right,left,0.6711995428052755,0.32880045719472456,8
31,left,left,0.7615652916799159,0.23843470832008404,9
32,left,left,0.7330797047214546,0.2669202952785454,10
33,left,left,0.8995032499717307,0.1004967500282693,11
34,left,left,0.7585977870371277,0.2414022129628723,12
35,left,left,0.6794646394980186,0.32053536050198145,13
36,left,right,0.2382652116404912,0.7617347883595088,13
37,right,left,0.8663661330187089,0.13363386698129107,13
38,right,left,0.6054983882467964,0.3945016117532037,13
39,right,left,0.7268177469453149,0.27318225305468513,13
40,right,right,0.38460729756084766,0.6153927024391523,14
41,left,left,0.961862367587391,0.03813763241260898,15
42,left,left,0.6612885830495172,0.33871141695048285,16
43,left,left,0.9492526351611276,0.05074736483887245,17
44,left,right,0.20524372258932322,0.7947562774106768,17
45,right,none,0.4986205138235106,0.5013794861764894,17
46,right,left,0.9864052567334831,0.013594743266516914,17
47,left,none,0.5762675072310177,0.4237324927689822,17
48,left,left,0.8222547166598122,0.17774528334018774,18
49,right,left,0.7123519373201803,0.2876480626798197,18
50,right,left,0.6898110440961065,0.3101889559038935,18
51,left,left,0.6411329915463395,0.3588670084536605,19
52,left,left,0.7516638172284267,0.2483361827715733,20
53,right,left,0.8350460433223948,0.16495395667760512,20
54,right,none,0.5942039218059373,0.4057960781940627,20
55,left,none,0.5345900412575293,0.46540995874247076,20
56,left,left,0.7857735466937977,0.21422645330620227,21
57,right,none,0.5031941869369541,0.4968058130630459,21
58,right,left,0.7402256323912018,0.25977436760879824,21
59,right,left,0.8278020315760881,0.17219796842391183,21
