trial,truth,prediction,prob_left,prob_right,score
1,left,left,0.8173944895163906,0.1826055104836094,1
2,left,left,0.9510904006276772,0.04890959937232277,2
3,right,right,0.19147614819854197,0.808523851801458,3
4,right,left,0.7447462714179016,0.2552537285820984,3
5,right,left,0.9710688403616646,0.028931159638335334,3
6,left,left,0.9471247280422513,0.0528752719577487,4
7,right,left,0.7131412857809569,0.286858714219043,4
8,right,right,0.18421279642318844,0.8157872035768116,5
9,left,left,0.9151633359263949,0.08483666407360518,6
10,left,right,0.3392998123491815,0.6607001876508185,6
11,right,none,0.544503125785756,0.45549687421424395,6
12,left,left,0.637751859724319,0.3622481402756809,7
13,right,right,0.35671265109748584,0.6432873489025142,8
14,right,left,0.8693893792976054,0.13061062070239457,8
15,left,left,0.7715060354300074,0.22849396456999255,9
16,right,left,0.7809209187523505,0.21907908124764947,9
17,right,right,0.15172869644314968,0.8482713035568503,10
18,left,none,0.4578176922083266,0.5421823077916734,10
19,right,left,0.891261022859988,0.10873897714001206,10
20,right,right,0.03678791870428144,0.9632120812957186,11
21,right,right,0.10153784514307373,0.8984621548569263,12
22,left,left,0.6648819554617604,0.3351180445382395,13
23,left,none,0.5554850536397327,0.4445149463602673,13
24,left,left,0.9414015635537667,0.05859843644623333,14
25,right,right,0.28229478792804996,0.71770521207195,15
26,right,none,0.510408780627313,0.48959121937268707,15
27,right,right,0.346410678719535,0.653589321280465,16
28,left,left,0.8555824777142744,0.14441752228572552,17
29,left,left,0.8718535819699118,0.12814641803008825,18
30,left,left,0.9688226220501834,0.03117737794981657,19
31,left,left,0.8606027937280399,0.1393972062719601,20
32,right,left,0.8379253735734046,0.1620746264265954,20
33,left,left,0.6075032678712999,0.39249673212870007,21
34,left,left,0.7335992963476012,0.26640070365239876,22
35,left,none,0.5078111610624508,0.49218883893754917,22
36,left,left,0.8484740240291728,0.15152597597082718,23
37,right,right,0.2013785082850129,0.7986214917149871,24
38,right,right,0.23191791158268338,0.7680820884173166,25
39,left,none,0.5951256669374794,0.4048743330625207,25
40,right,left,0.7874548181463302,0.21254518185366977,25
41,right,left,0.7018183731246919,0.2981816268753081,25
